Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-May-24,1462.1,1465.7,1449,1459.75,1455.569871,168710,9064,245569193,80990,48.01,16.7,-2.35
21-May-24,1454,1469.75,1454,1458.4,1460.163472,181976,7833,265714708,84674,46.53,15.75,4.4
18-May-24,1464.25,1468.95,1463.3,1465.4,1465.136417,68408,4978,100227052,51945,75.93,5.65,1.15
17-May-24,1455,1468,1449,1464.9,1462.857471,692542,16874,1013090239,176050,25.42,19,9.9
16-May-24,1442.55,1462,1436,1460.15,1449.437624,458835,23197,665052712,228985,49.91,26,17.6
15-May-24,1459.6,1459.6,1436,1438.85,1443.773002,531031,38255,766688221,281025,52.92,23.6,-20.75
14-May-24,1450.65,1465.3,1450.15,1461.8,1459.662975,351466,16397,513021907,179447,51.06,15.15,11.15
13-May-24,1432.9,1460.45,1430.15,1455.8,1454.314581,931573,25364,1354800197,127900,13.73,30.3,22.9
10-May-24,1441,1452.15,1432,1437.6,1440.042955,833752,48926,1200638694,300642,36.06,20.15,-3.4
09-May-24,1490,1490,1445.55,1448.3,1464.261064,184828,12194,270636444,111484,60.32,44.45,-41.7
08-May-24,1496,1496.65,1480.55,1482.2,1487.453502,446454,32033,664079566,260120,58.26,16.1,-13.8
07-May-24,1522,1524.05,1504.4,1506.4,1511.237884,400250,19305,604872963,211640,52.88,19.65,-15.6
06-May-24,1520.05,1534.5,1518,1522.8,1525.404866,248692,10038,379355987,78988,31.76,16.5,2.75
03-May-24,1534.4,1540,1507.25,1518.65,1522.322831,715787,30019,1089658892,265298,37.06,32.75,-15.75
02-May-24,1520.45,1537.2,1520.05,1533,1531.101603,198548,7648,303997161,90205,45.43,17.15,12.55
30-Apr-24,1530,1539.4,1514.4,1517.05,1527.004569,248830,8837,379964547,135951,54.64,25,-12.95
29-Apr-24,1514,1533.95,1506.5,1528.8,1519.732317,415345,13473,631213219,153720,37.01,27.45,14.8
26-Apr-24,1518.35,1527.85,1505.75,1509.75,1513.0443,621831,18093,940857850,111505,17.93,22.1,-8.6
25-Apr-24,1508.5,1519,1508,1510.65,1512.575906,194898,8735,294798019,97667,50.11,11,2.15
24-Apr-24,1515.05,1521.7,1508.75,1510.95,1514.769759,153513,6422,232536850,70431,45.88,12.95,-4.1
23-Apr-24,1520,1525.1,1503.1,1507.2,1511.06805,465553,21272,703482264,229245,49.24,22,-12.8
22-Apr-24,1550.35,1556.5,1507.95,1512.3,1518.602764,1254779,41937,1905510858,546442,43.55,48.55,-38.05
19-Apr-24,1487.85,1535.2,1480.55,1531.3,1522.435526,844129,24281,1285131978,248263,29.41,54.65,43.45
18-Apr-24,1516.3,1518.85,1490.75,1494.6,1505.209577,498958,22690,751036360,211367,42.36,28.1,-21.7
16-Apr-24,1486.95,1513,1482.15,1509.4,1497.370969,471153,22308,705490824,276123,58.61,30.85,22.45
15-Apr-24,1500,1510,1492.55,1494.95,1498.514456,532613,20230,798128280,146733,27.55,17.45,-5.05
12-Apr-24,1523.6,1530,1513.5,1518.9,1519.796304,931182,30046,1415206962,157503,16.91,16.5,-4.7
