Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-Mar-22,3709,3730,3689.6,3708.25,3707.6633,133080,12704,493415832,67842,50.98,40.4,-0.75
22-Mar-22,3630.1,3712,3625.5,3700.95,3664.964485,50288,4772,184303734,23629,46.99,86.5,70.85
21-Mar-22,3700,3713.95,3615,3625.25,3660.538732,90739,13298,332153624,44544,49.09,98.95,-74.75
17-Mar-22,3692,3709.6,3661,3675.2,3692.94584,79044,7075,291905211,41515,52.52,48.6,-16.8
16-Mar-22,3653.7,3667,3600,3654.25,3639.930411,80789,9451,294066338,43154,53.42,67,0.55
15-Mar-22,3656.5,3658.7,3586,3595.4,3621.847896,37001,4533,134011994,18226,49.26,72.7,-61.1
14-Mar-22,3584,3648,3580,3642.7,3618.340786,138512,12683,501183619,86064,62.13,68,58.7
11-Mar-22,3614,3641.7,3594,3600.7,3615.725335,43118,5898,155902845,25209,58.47,47.7,-13.3
10-Mar-22,3685,3685,3614.6,3620.1,3644.487689,126839,14527,462263174,69750,54.99,70.4,-64.9
9-Mar-22,3610,3654,3599,3633.35,3634.145178,137528,16849,499796718,57899,42.1,55,23.35
8-Mar-22,3458,3608,3458,3599.95,3567.38138,191722,20024,683945493,87042,45.4,150,141.95
7-Mar-22,3469,3547.45,3351,3485.3,3489.815416,244599,30715,853605361,122665,50.15,196.45,16.3
4-Mar-22,3500,3561.4,3485,3525.2,3521.828409,107978,14853,380279988,37721,34.93,76.4,25.2
3-Mar-22,3568,3578.5,3530.85,3544.45,3560.236081,87974,9512,313208209,46774,53.17,47.65,-23.55
2-Mar-22,3560.1,3570.65,3506.95,3544.35,3534.919199,137462,17101,485917063,50488,36.73,63.7,-15.75
28-Feb-22,3493,3563.9,3456.7,3554.55,3517.409761,75954,9781,267161341,37399,49.24,107.2,61.55
25-Feb-22,3452.25,3530,3452.25,3519.7,3508.057995,231297,29765,811403290,107703,46.56,77.75,67.45
24-Feb-22,3475,3490,3392.05,3402.25,3442.963008,414928,67794,1428581755,214660,51.73,97.95,-72.75
23-Feb-22,3604.7,3639.85,3555.85,3565.3,3584.187654,208645,24655,747822833,95178,45.62,84,-39.4
22-Feb-22,3649,3662.95,3570.8,3586.65,3598.095322,333134,55657,1198647887,186525,55.99,92.15,-62.35
